area,tag_number,description,equipment_type_id,manufacturer,model,serial_number,installation_date,operational_unit,photo,status,criticality
1,"4""-DC-104",LINE CLS DRAIN T200A/B TO HDR SUMP TANK,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-342",LINE WATER DITCH T.1 200A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-343",LINE WATER DITCH T.2 200B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-029",LINE 1 PSV INLET T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-030",LINE 2 PSV INLET T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-031",LINE 1 PSV OUTLET T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-032",LINE 2 PSV OUTLET T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-022",LINE INLET T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PRE-023",LINE OUTLET T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-033",LINE 1 PSV INLET T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-034",LINE 2 PSV INLET T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-035",LINE 1 PSV OUTLET T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-036",LINE 2 PSV OUTLET T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-024",LINE INLET T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PRE-025",LINE OUTLET T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PER-145",LINE HEADER INLET TANK 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PER-146",LINE HEADER OUTLET TANK 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-037",LINE CLOSED DRAIN T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-038",LINE CLOSED DRAIN T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-039",LINE CLS DRAIN T100A/B TO HDR SUMP TANK,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-340",LINE WATER DITCH T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-341",LINE WATER DITCH T.4 100B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-FAM-370",LINE 1 PSV INLET T.5 500A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"1""-FAM-369",LINE 2 PSV INLET T.5 500A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3/4""-FAM-371",LINE 1 PSV OUTLET T.5 500A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"1""-FAM-372",LINE 2 PSV OUTLET T.5 500A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-FAM-S1A-287",LINE INLET T.5 500A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"8""-FAM-S1A-288",LINE OUTLET T.5 500A,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3/4""-FAM-374",LINE 1 PSV INLET T.6 500B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"1""-FAM-373",LINE 2 PSV INLET T.6 500B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"3/4""-FAM-375",LINE 1 PSV OUTLET T.6 500B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"1""-FAM-376",LINE 2 PSV OUTLET T.6 500B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-FAM-S1A-289",LINE INLET T.6 500B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"8""-FAM-S1A-290",LINE OUTLET T.6 500B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-FAM-S1A-286",LINE HEADER INLET TANK 500A/B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"8""-FAM-S1A-291",LINE HEADER OUTLET TANK 500A/B,1,Standar Vendor list Pertamina,A312 TP403 - 10S,,,,,active,medium
1,"4""-DC-301",LINE CLOSED DRAIN T.5 500A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-302",LINE CLOSED DRAIN T.6 500B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-303",LINE CLS DRAIN T500A/B TO HDR SUMP TANK,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-358",LINE WATER DITCH T.5 500A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-359",LINE WATER DITCH T.6 500B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PER-153",LINE 1 PSV INLET T.7 300,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PER-154",LINE 2 PSV INLET T.7 300,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PER-156",LINE 1 PSV OUTLET T.7 300,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PER-155",LINE 2 PSV OUTLET T.7 300,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-PER-148",LINE INLET T.7 300 MT PX,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-021",LINE INLET T.7 300 MT P,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PER-152",LINE OUTLET T.7 300 PX,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PRE-026",LINE OUTLET T.7 300 P,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-157",LINE CLS DRAIN T300/100C - HDR SUMP TANK,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-344",LINE WATER DITCH T.7 300,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-037",LINE 1 PSV INLET T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-038",LINE 2 PSV INLET T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-PRE-039",LINE 1 PSV OUTLET T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-PRE-040",LINE 2 PSV OUTLET T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PER-148",LINE INLET T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PER-028",LINE OUTLET T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PRE-030",LINE INLET T.10 100C P,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PRE-031",LINE OUTLET T.10 100C P,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-PER-149",LINE INLET T.10 100C PX,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-PER-029",LINE OUTLET T.10 100C PX,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-158",LINE CLOSED DRAIN T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-346",LINE WATER DITCH T.10 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-DEX-208",LINE 1 PSV INLET T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-DEX-209",LINE 2 PSV INLET T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3/4""-DEX-210",LINE 1 PSV OUTLET T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-DEX-211",LINE 2 PSV OUTLET T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-DC-212",LINE CLOSED DRAIN T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-WD-345",LINE WATER DITCH T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-GV-545",GV MANIFOLD INLET T500 T200,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-049",GV MANIFOLD OUTLET T500 T200,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-020",GV MANIFOLD INLET T200 T500,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-021",GV MANIFOLD OUTLET T200 T500,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-047",GV 1 MANIFOLD INLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-048",GV 2 MANIFOLD INLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-546",GV 3 MANIFOLD INLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-013A",GV 4 MANIFOLD INLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-049",GV 1 MANIFOLD INLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-050",GV 2 MANIFOLD INLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-009",GV 3 MANIFOLD INLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-014A",GV 4 MANIFOLD INLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-GV-008",GV 1 MANIFOLD OUTLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-GV-009",GV 2 MANIFOLD OUTLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-GV-013",GV 3 MANIFOLD OUTLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-614A",GV 4 MANIFOLD OUTLET 300/100C 100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-GV-010",GV 1 MANIFOLD OUTLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-GV-011",GV 2 MANIFOLD OUTLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-GV-012",GV 3 MANIFOLD OUTLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-614B",GV 4 MANIFOLD OUTLET 100A/B 300/100C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-FW-555",LINE FW T.2 200B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-557",LINE FW T.5 500A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-558",LINE FW T.6 500B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FW-551",LINE FW T.3 100A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FW-559",LINE FW T.3 100C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-553",LINE FW T.7 300,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-556",LINE FW T.8 600,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-GV-500",GV MAIN FIRE RING 1,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-501",GV MAIN FIRE RING 2,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-502",GV MAIN FIRE RING 3,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-503",GV MAIN FIRE RING 4,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-504",GV MAIN FIRE RING 5,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-505",GV MAIN FIRE RING 6,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-503A",GV MAIN FIRE RING 7,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,FM-001,FIRE MONITOR 1,1,ELKHART BRASS,COPPERHEAD,,,,,active,medium
1,FM-002,FIRE MONITOR 2,1,ELKHART BRASS,COPPERHEAD,,,,,active,medium
1,FM-003,FIRE MONITOR 3,1,ELKHART BRASS,COPPERHEAD,,,,,active,medium
1,FM-004,FIRE MONITOR 4,1,ELKHART BRASS,COPPERHEAD,,,,,active,medium
1,FM-005,FIRE MONITOR 5,1,ELKHART BRASS,COPPERHEAD,,,,,active,medium
1,FH-001,HYDRANT PILLAR 1,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-002,HYDRANT PILLAR 2,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-003,HYDRANT PILLAR 3,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-004,HYDRANT PILLAR 4,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-005,HYDRANT PILLAR 5,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-006,HYDRANT PILLAR 6,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,FH-007,HYDRANT PILLAR 7,1,NEWAGE,FEMALE INSTANTANEOUS,,,,,active,medium
1,"4""-GV-502",GV FIRE MONITOR 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-505",GV FIRE MONITOR 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-510",GV FIRE MONITOR 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-505A",GV FIRE MONITOR 4,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-507",GV FIRE MONITOR 5,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-504",GV HYDRANT PILLAR 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-501",GV HYDRANT PILLAR 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-500",GV HYDRANT PILLAR 3,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-506",GV HYDRANT PILLAR 4,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-509",GV HYDRANT PILLAR 5,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-508",GV HYDRANT PILLAR 6,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-503",GV HYDRANT PILLAR 7,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,DV-TGL-526,DELUGE VALVE FW T.1 200A,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-530,DELUGE VALVE FW T.2 200B,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-511,DELUGE VALVE FW T.3 100A,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-515,DELUGE VALVE FW T.4 100B,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-541,DELUGE VALVE FW T.5 500A,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-545,DELUGE VALVE FW T.6 500B,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-519A,DELUGE VALVE FW T.7 300,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-534,DELUGE VALVE FW T.8 600,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,"6""-GV-496",GV 1 DELUGE T.1 200A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-497",GV 2 DELUGE T.1 200A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-498",GV BYPASS DELUGE T.1 200A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-499",GV 1 DELUGE T.2 200B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-500",GV 2 DELUGE T.2 200B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-501",GV BYPASS DELUGE T.2 200B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-487",GV 1 DELUGE T.3 100A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-488",GV 2 DELUGE T.3 100A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-489",GV BYPASS DELUGE T.3 100A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-490",GV 1 DELUGE T.4 100B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-491",GV 2 DELUGE T.4 100B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-492",GV BYPASS DELUGE T.4 100B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-514",GV 1 DELUGE T.5 500A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-515",GV 2 DELUGE T.5 500A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-516",GV BYPASS DELUGE T.5 500A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-517",GV 1 DELUGE T.6 500B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-518",GV 2 DELUGE T.6 500B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-519",GV BYPASS DELUGE T.6 500B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-493",GV 1 DELUGE T.7 300,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-494",GV 2 DELUGE T.7 300,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-495",GV BYPASS DELUGE T.7 300,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-511",GV 1 DELUGE T.8 600,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-512",GV 2 DELUGE T.8 600,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-513",GV BYPASS DELUGE T.8 600,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,DV-TGL-512,DELUGE VALVE T-TGL-100A,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-513,DELUGE VALVE T-TGL-100B,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-517,DELUGE VALVE T-TGL-300,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-514,DELUGE VALVE T-TGL-200A,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-516,DELUGE VALVE T-TGL-200B,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-518,DELUGE VALVE T-TGL-600,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,DV-TGL-520A,DELUGE VALVE T-TGL-100C,1,Tyco Fire Protection,TYCO DV-5 ,,,,,active,medium
1,"6""-GV-512",GV INLET DV-512,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-513",GV OUTLET DV-512,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-514",GV BAYPASS DV-512,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-515",GV INLET DV-513,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-516",GV OUTLET DV-513,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-517",GV BAYPASS DV-513,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-518",GV INLET DV-517,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-519",GV OUTLET DV-517,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-520",GV BAYPASS DV-517,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-521",GV INLET DV-514,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-522",GV OUTLET DV-514,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-523",GV BAYPASS DV-514,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-524",GV INLET DV-516,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-525",GV OUTLET DV-516,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-526",GV BAYPASS DV-516,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-527",GV INLET DV-518,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-528",GV OUTLET DV-518,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-529",GV BAYPASS DV-518,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-530",GV INLET DV-519B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-531",GV OUTLET DV-519B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-532",GV BAYPASS DV-519B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-533",GV INLET DV-520,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-534",GV OUTLET DV-520,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-535",GV BAYPASS DV-520,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-536",GV INLET DV-522,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-537",GV OUTLET DV-522,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-538",GV BAYPASS DV-522,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-539",GV INLET DV-527,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-540",GV OUTLET DV-527,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-541",GV BAYPASS DV-527,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-542",GV INLET DV-528,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-543",GV OUTLET DV-528,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-544",GV BAYPASS DV-528,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-547",GV INLET DV-520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-548",GV OUTLET DV-520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-GV-549",GV BAYPASS DV-520A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,LG-01,MAIN AIR TERMINAL TANK FARM 1,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-02,MAIN AIR TERMINAL TANK FARM 2,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-03,MAIN AIR TERMINAL TANK FARM 3,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-04,MAIN AIR TERMINAL TANK FARM 4,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-05,MAIN AIR TERMINAL TANK FARM 5,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,ER-94,EARTHING ROD INSP BOX MAIN TANK FARM 1,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-95,EARTHING ROD INSP BOX MAIN TANK FARM 2,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-96,EARTHING ROD INSP BOX MAIN TANK FARM 3,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-97,EARTHING ROD INSP BOX MAIN TANK FARM 4,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-98,EARTHING ROD INSP BOX MAIN TANK FARM 5,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-93,EARTHING ROD INSP BOX MAIN TANK FARM 6,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-19,EARTHING ROD INSP BOX MAIN TANK FARM 7,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-20,EARTHING ROD INSP BOX MAIN TANK FARM 8,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-21,EARTHING ROD INSP BOX MAIN TANK FARM 9,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-22,EARTHING ROD INSP BOX MAIN TANK FARM 10,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-23,EARTHING ROD INSP BOX MAIN TANK FARM 11,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-24,EARTHING ROD INSP BOX MAIN TANK FARM 12,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-25,EARTHING ROD INSP BOX MAIN TANK FARM 13,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-26,EARTHING ROD INSP BOX MAIN TANK FARM 14,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-27,EARTHING ROD INSP BOX MAIN TANK FARM 15,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-28,EARTHING ROD INSP BOX MAIN TANK FARM 16,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-29,EARTHING ROD INSP BOX MAIN TANK FARM 17,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
